Id,Name,2023-08-15 00:02:23
19424729,삼성전자 비스포크 글램 RF85C91D1AP (색상선택형),"2,329,000"
17921096,삼성전자 비스포크 키친핏 코타 RB33A3004 (화이트+차콜),"651,020"
16579805,삼성전자 비스포크 코타 RF85B9131AP (색상선택형),"1,815,770"
16578893,삼성전자 비스포크 코타 RF85B9001AP (색상선택형),"2,256,440"
20572280,삼성전자 비스포크 키친핏 글램 RZ34C7905 (화이트),"1,104,240"
20031416,삼성전자 비스포크 글램 RF85C9001 (화이트),"1,708,990"
2746543,삼성전자 RZ21H4000WW,"717,240"
12759614,삼성전자 RT19T3007GS,"476,620"
17246069,삼성전자 RR05BG005WW (사업자전용),"135,010"
18010934,삼성전자 비스포크 코타 RF85B92L1 (화이트),"1,989,990"
17245868,삼성전자 RR09BG014WW (사업자전용),"178,490"
15069353,삼성전자 비스포크 키친핏 새틴 RB33A3004AP (색상선택형),"677,560"
14095832,삼성전자 비스포크 키친핏 코타 RB33A3661AP (색상선택형),"1,037,850"
20036210,삼성전자 비스포크 키친핏 글램 RF60C9012 (화이트+핑크),"2,239,920"
19881167,삼성전자 비스포크 새틴 RF85C9001AP (색상선택형),"1,841,069"
9350805,삼성전자 RR09R1000WW,"209,270"
19990382,삼성전자 비스포크 키친핏 패널별도 RF60C90R1AP (색상선택형),"3,208,480"
19425062,삼성전자 비스포크 패널별도 RF85C91M1AP (색상선택형),"3,430,000"
16717199,삼성전자 비스포크 바이브 RF85B9002 (브라우니실버),"1,722,600"
20571329,삼성전자 비스포크 글램 RF85C90F1 (화이트+바닐라),"2,068,100"
20661848,삼성전자 비스포크 코타 RF85C9001 (화이트+모닝블루),"1,843,430"
16689914,삼성전자 비스포크 코타 RF85B91F1 (화이트),"2,599,740"
16580048,삼성전자 비스포크 코타 RF85B91F1AP (색상선택형),"2,519,990"
17696747,삼성전자 비스포크 새틴 RF85B92L1AP (색상선택형),"2,030,000"
16672124,삼성전자 비스포크 글램 RF85B9111 (화이트),"1,870,630"
6098360,삼성전자 RT17N1000WW,"342,850"
17000177,삼성전자 비스포크 인피니트 라인 키친핏 패널별도 RF60B99Z2APG (색상선택형),"2,700,000"
20630459,삼성전자 비스포크 키친핏 글램 RR39A7605AP + RZ32A7605AP + RZ24A5600AP (색상선택형),"2,467,330"
20239043,삼성전자 비스포크 바이브+코타 RF85C9481AP (다크그레이+화이트),"3,011,670"
18968495,삼성전자 비스포크 새틴 RF85B92L1 (화이트),"2,030,000"
18780464,삼성전자 비스포크 글램 RF85B9231 (화이트),"2,260,470"
17155985,삼성전자 비스포크 키친핏 패널별도 RF60B91R2AP (색상선택형),"2,879,710"
5303514,삼성전자 RS82M6000SA,"1,116,990"
